youthidCUF,classidCUF.x,schoolidCUF,schtype_geRV,y1_sex,y1_doby,y1_nationRV,y1_lpsc1,y1_lpsc2,y1_lpsc3,y1_lpsc4,y1_fact,y1_sat2,y1_sat1,y1_pbsch1,y1_pbsch2,y1_vict1,y1_vict2,y1_vict3,y1_pdisc1,y1_date,y1_fcoh1,y1_fcoh2,y1_fcoh3,y1_fcoh4,y1_fcoh5,y1_pdem1,y1_pdem2,y1_pdem3,y1_pdem4,y1_pdem5,y1_pdem6,y1_pdem7,y1_pinv1,y1_pinv2,y1_pinv3,y1_migage,y1_educm3,y1_educf3,y1_gradem_geCUF,y1_gradesc_geCUF,y1_gradee_geCUF,y1_repeat,y1_iseimG,y1_iseifG,y1_edasp1CS,y1_edasp2CS,y1_edasp3CS,y1_sspm,y1_sspsc,y1_sspe,y1_seff1,y1_seff2,y1_valed1,y1_asch2,y1_asch1,y1_tenc1,y1_tenc2,y1_tenc3,y1_idsc,y1_club,y1_generationGCUF,class_size,classidCUF.y,neg_indegree,neg_outdegree,neg_isolate,pos_indegree,pos_outdegree,pos_isolate,n_mutual_bfs,non_reciprocal,num_bfs,classidCUF,y1_cot_sum,y1_lat_sum
49840422,498404,4984,4,2,1995,1,3,3,4,3,4,10,10,5,5,4,4,4,4,1,3,2,1,4,4,2,5,5,5,1,1,1,2,2,3,-77,2,2,1,1,1,1,43.849998474121094,-88,9,7,9,1,3,2,1,1,1,1,5,2,2,5,3,2,2,15,498404,1,2,0,5,5,0,5,0,5,498404,17,9
49840424,498404,4984,4,2,1995,1,4,4,3,3,4,8,10,5,5,4,4,4,4,2,3,2,1,4,4,2,5,5,5,2,1,1,2,2,3,-77,2,2,1,1,2,1,14.210000038146973,18.1299991607666,9,8,8,2,2,4,1,1,1,1,5,1,2,5,1,2,2,15,498404,0,4,0,3,3,0,3,1,3,498404,22,9
49840426,498404,4984,4,1,1995,2,5,5,4,4,4,4,8,5,5,4,3,4,2,-88,2,4,2,3,4,2,3,4,4,2,2,3,3,2,3,-77,2,2,2,1,1,1,24.530000686645508,22.360000610351562,9,9,8,3,1,2,1,1,2,2,2,4,3,2,2,1,-55,15,498404,1,1,0,3,1,0,1,1,1,498404,19,16
49940111,499401,4994,4,1,1995,3,5,5,3,3,4,3,9,3,4,4,4,4,3,1,3,4,3,3,3,3,5,5,5,1,2,3,2,1,3,-77,2,2,2,3,2,1,24.979999542236328,56.63999938964844,7,7,8,3,4,3,1,1,1,2,5,4,5,1,4,1,2,16,499401,2,4,0,3,4,0,3,2,4,499401,17,14
49940112,499401,4994,4,2,1996,1,3,4,3,4,4,8,6,5,5,3,3,3,4,1,3,4,3,4,4,2,4,4,4,2,2,2,2,2,1,-77,2,-88,2,3,2,1,31.079999923706055,30.34000015258789,7,7,8,2,3,2,2,2,1,1,5,2,2,4,3,1,2,16,499401,0,3,0,3,2,0,0,3,2,499401,17,7
49940113,499401,4994,4,1,1995,1,4,5,3,3,3,6,7,2,3,3,2,2,2,1,3,3,2,3,3,4,2,3,2,2,2,2,4,2,2,-77,2,2,1,2,3,1,24.979999542236328,24.68000030517578,8,6,8,3,3,2,2,2,2,2,4,1,3,1,1,2,0,16,499401,4,3,0,5,3,0,3,1,3,499401,16,17
49940114,499401,4994,4,1,1995,3,4,5,4,4,4,9,9,4,5,4,4,4,4,2,2,4,2,4,3,4,5,5,5,2,1,1,3,3,2,-77,2,2,2,2,1,1,14.210000038146973,24.68000030517578,8,8,8,3,2,3,1,1,1,2,5,1,1,3,4,1,2,16,499401,1,4,0,3,5,0,3,2,5,499401,16,9
49940115,499401,4994,4,2,1995,3,4,5,4,4,4,8,8,5,5,3,4,4,4,2,2,3,1,4,4,1,4,4,4,2,1,2,2,4,4,-77,2,2,2,2,3,1,23.40999984741211,18.079999923706055,8,7,8,2,2,3,2,2,2,2,5,3,2,4,2,1,2,16,499401,1,4,0,1,5,0,0,5,5,499401,15,9
49940117,499401,4994,4,1,1996,1,4,4,4,5,4,3,7,2,2,3,3,3,3,2,3,4,3,4,3,1,2,3,2,2,1,2,5,4,5,-77,1,1,3,2,2,1,61.90999984741211,61.18000030517578,8,7,8,3,3,3,1,3,2,2,2,4,4,2,2,1,0,16,499401,8,0,0,3,3,0,3,1,3,499401,20,17
49940118,499401,4994,4,1,1995,2,4,4,4,4,4,8,9,5,5,4,4,4,3,2,3,4,2,4,3,2,4,3,4,2,2,2,3,4,3,-77,2,2,1,1,1,1,56,43.189998626708984,8,8,8,2,2,2,1,1,1,2,4,2,2,2,2,1,2,16,499401,0,0,1,5,4,0,3,2,4,499401,25,17
49940119,499401,4994,4,1,1995,3,4,4,4,4,4,9,8,4,4,4,4,4,4,1,2,4,2,4,3,2,3,3,3,2,2,2,2,2,2,-77,2,2,2,1,1,1,26.850000381469727,43.849998474121094,9,8,8,2,2,3,1,1,1,2,5,1,1,4,4,1,2,16,499401,3,1,0,3,3,0,3,1,3,499401,18,9
49940120,499401,4994,4,1,1996,1,5,4,4,5,3,8,5,5,5,4,4,4,4,2,3,2,3,3,2,2,4,2,4,2,1,1,2,4,3,-77,-99,-99,1,1,1,1,48.099998474121094,51.349998474121094,8,8,8,1,1,2,1,1,1,1,5,2,1,5,1,1,0,16,499401,3,0,0,2,3,0,1,3,3,499401,25,18
49940121,499401,4994,4,1,1996,1,4,4,3,4,-88,8,8,5,4,4,4,4,3,-88,3,3,2,4,4,2,4,3,4,1,2,2,5,2,5,-77,1,1,1,1,1,1,77.0999984741211,77.0999984741211,9,8,-99,2,2,3,2,1,1,1,5,1,2,4,-88,-88,0,16,499401,1,1,0,0,3,0,0,4,3,499401,22,7
49940122,499401,4994,4,2,1995,1,4,4,5,5,3,7,8,5,5,4,4,4,4,2,2,3,1,4,3,1,5,3,4,1,1,2,3,3,4,-77,2,2,2,1,1,1,50.900001525878906,30.780000686645508,8,7,8,3,2,3,2,2,1,1,5,1,1,4,1,1,0,16,499401,0,1,0,4,0,0,0,1,0,499401,16,14
49940210,499402,4994,4,1,1995,2,4,5,4,4,-88,5,10,4,4,4,4,4,4,2,1,4,1,4,4,1,5,4,5,1,1,1,2,3,1,-77,2,2,2,1,3,1,30.34000015258789,24.68000030517578,8,7,7,3,3,4,2,2,2,2,3,3,1,2,3,2,2,12,499402,0,1,0,1,2,0,1,2,2,499402,19,8
49940212,499402,4994,4,1,1994,1,3,3,4,3,4,6,8,2,2,2,3,4,3,1,3,4,3,4,4,3,2,5,4,2,2,3,3,4,5,-77,2,2,2,3,1,4,24.979999542236328,24.489999771118164,7,6,7,2,3,3,1,2,1,3,4,4,2,1,3,2,0,12,499402,2,3,0,4,5,0,4,1,5,499402,21,10
49940213,499402,4994,4,1,1995,1,5,4,4,4,4,7,8,3,4,4,3,4,3,2,3,3,3,3,3,3,3,4,2,4,3,3,4,4,4,-77,2,2,2,1,1,1,16.360000610351562,24.68000030517578,9,9,8,3,2,2,2,2,1,1,5,2,2,3,1,2,2,12,499402,2,4,0,3,3,0,3,1,3,499402,19,17
49940214,499402,4994,4,2,1995,1,4,4,4,3,4,7,8,5,5,4,4,4,4,2,2,3,2,4,3,2,5,4,4,2,2,2,4,4,1,-77,-99,-99,1,1,1,1,47.83000183105469,41.630001068115234,9,8,8,3,3,4,2,2,1,2,5,3,3,5,1,1,0,12,499402,3,2,0,1,3,0,1,3,3,499402,17,11
49940216,499402,4994,4,2,1996,1,5,5,4,3,-88,2,1,5,5,4,4,3,4,2,2,3,1,4,4,1,5,5,4,1,1,1,1,1,2,-77,-99,-99,1,1,1,1,43.33000183105469,59.849998474121094,8,8,8,2,3,4,5,3,1,1,5,2,2,5,1,1,0,12,499402,6,1,0,1,1,0,1,1,1,499402,20,7
49940217,499402,4994,4,2,1996,3,4,3,3,3,2,7,6,5,5,3,4,4,4,2,3,4,2,3,3,2,3,1,2,2,1,2,1,2,1,-77,2,1,1,1,1,1,56,25.510000228881836,9,8,9,2,3,1,1,2,1,1,5,3,3,5,1,1,2,12,499402,2,2,0,2,2,0,2,1,2,499402,19,7
49940218,499402,4994,4,2,1995,3,3,3,3,2,-88,9,10,5,5,4,4,4,4,1,2,4,1,4,3,2,5,5,5,2,1,2,4,4,3,-77,2,2,2,3,1,1,14.210000038146973,24.489999771118164,7,7,7,3,3,3,2,2,2,3,4,4,3,5,4,2,2,12,499402,3,5,0,1,3,0,1,3,3,499402,17,3
50280110,502801,5028,1,1,1995,3,4,4,4,4,4,6,8,3,2,4,4,4,3,2,3,2,3,2,2,1,5,5,3,1,2,2,3,3,2,-77,2,2,2,3,2,2,14.210000038146973,-88,7,7,7,2,3,1,4,4,2,1,4,1,1,3,4,1,2,10,502801,1,3,0,3,5,0,3,2,5,502801,20,10
50280111,502801,5028,1,1,1995,3,4,4,3,2,4,9,10,3,3,4,4,4,4,2,2,4,1,4,3,2,5,2,5,1,1,2,2,2,4,5,2,2,2,2,2,2,24.68000030517578,29.18000030517578,7,-55,8,2,3,2,2,2,1,1,5,2,2,4,3,1,1,10,502801,1,3,0,3,5,0,2,3,5,502801,22,15
50280114,502801,5028,1,2,1996,3,3,3,3,3,4,9,10,5,4,4,3,4,3,1,2,4,1,4,3,1,5,5,5,1,1,2,4,5,4,-77,2,2,2,2,2,1,-88,38.18000030517578,7,7,-99,3,3,3,2,2,1,1,5,1,1,4,3,2,2,10,502801,0,5,0,3,3,0,1,3,3,502801,21,8
50280115,502801,5028,1,2,1996,1,3,5,4,3,3,9,9,4,4,4,4,4,3,1,3,4,2,3,3,1,4,5,5,1,1,1,2,3,3,-77,2,2,1,1,1,1,18.1299991607666,24.530000686645508,-99,7,-99,2,3,2,4,4,1,2,5,2,4,4,2,1,0,10,502801,3,1,0,3,3,0,1,3,3,502801,23,15
50280117,502801,5028,1,2,1995,1,5,5,5,5,3,6,7,4,5,2,2,2,2,2,3,3,2,3,3,1,4,4,4,1,2,2,3,4,3,-77,1,1,1,1,1,1,70.5,79.73999786376953,7,7,7,3,1,1,1,1,2,1,5,3,3,3,1,1,0,10,502801,7,2,0,0,3,0,0,4,3,502801,19,19
50440110,504401,5044,4,1,1995,1,5,5,4,4,-88,4,2,3,4,3,2,2,3,-88,1,3,1,3,4,1,5,5,3,1,1,2,5,5,3,-77,2,1,1,2,1,1,28.479999542236328,61.18000030517578,7,7,7,2,2,1,1,2,1,1,5,1,2,4,1,-88,0,21,504401,7,5,0,1,4,0,1,4,4,504401,17,12
50440111,504401,5044,4,2,1995,1,4,4,4,4,4,6,7,4,4,3,4,4,4,1,3,3,2,3,4,2,4,4,4,2,2,2,3,4,3,-77,2,2,2,2,2,1,41.27000045776367,72.83000183105469,8,7,7,3,2,2,2,2,1,3,4,2,3,3,1,2,0,21,504401,0,3,0,4,2,0,2,1,2,504401,21,13
50440113,504401,5044,4,2,1995,1,5,5,5,5,4,4,4,5,5,4,3,3,4,1,4,2,3,3,3,2,4,4,2,1,1,3,1,3,2,-77,2,2,1,1,2,1,29.469999313354492,36.349998474121094,9,8,8,3,2,3,1,1,1,1,5,2,1,1,1,2,0,21,504401,3,2,0,2,2,0,2,1,2,504401,20,14
50440114,504401,5044,4,1,1996,1,3,4,4,3,3,7,6,5,5,3,4,4,3,2,2,4,3,4,4,2,3,3,4,1,1,1,4,4,4,-77,2,2,1,3,3,1,30.899999618530273,29.18000030517578,8,8,8,3,4,4,2,2,2,2,4,3,3,3,1,2,0,21,504401,1,4,0,1,4,0,1,4,4,504401,24,11
50440115,504401,5044,4,2,1995,3,4,4,4,4,4,8,3,4,5,4,4,4,3,2,4,2,4,2,2,3,2,2,1,4,3,4,1,3,1,-77,2,2,1,1,1,1,14.210000038146973,-88,9,8,9,4,2,1,1,1,1,1,5,2,2,1,1,2,2,21,504401,1,3,0,2,3,0,1,3,3,504401,24,6
50440116,504401,5044,4,1,1995,1,4,4,3,3,4,6,8,4,4,3,3,3,3,1,2,3,3,4,3,2,5,4,3,2,1,2,3,2,3,-77,2,2,3,3,2,1,24.979999542236328,22.15999984741211,7,6,7,2,3,3,2,2,2,2,3,1,1,5,1,2,0,21,504401,2,4,0,4,5,0,4,1,5,504401,19,18
50440118,504401,5044,4,2,1996,1,5,5,5,5,4,7,7,4,5,4,4,4,4,2,2,4,1,3,3,1,5,3,3,1,1,1,3,2,3,-77,2,2,1,1,1,1,28.479999542236328,-55,8,7,8,4,2,3,3,3,1,2,5,2,2,4,2,2,0,21,504401,3,1,0,1,1,0,1,1,1,504401,23,16
50440120,504401,5044,4,2,1996,1,4,4,5,5,3,6,7,4,5,3,3,3,3,1,3,2,3,3,2,3,3,3,2,3,2,4,2,2,1,-77,2,2,1,1,1,1,51.5,43.33000183105469,8,8,8,3,1,2,2,2,1,1,5,2,3,2,1,1,0,21,504401,2,5,0,3,3,0,2,2,3,504401,22,15
50440121,504401,5044,4,2,1994,1,4,4,3,3,-88,5,3,4,4,2,2,2,3,-88,3,2,3,3,3,3,3,4,3,3,2,2,2,3,2,-77,-99,-99,2,2,2,2,-88,-88,7,7,7,4,3,4,2,2,2,3,4,2,2,3,2,-88,0,21,504401,4,0,0,3,3,0,3,1,3,504401,19,6
50440122,504401,5044,4,2,1996,1,4,4,2,3,2,8,8,5,5,4,4,4,4,1,3,4,2,3,3,2,5,5,4,2,2,2,4,4,2,-77,2,2,1,1,1,1,55.25,48.099998474121094,9,9,7,2,2,2,2,2,2,2,4,2,3,4,2,2,2,21,504401,1,0,0,6,5,0,3,2,5,504401,16,13
50440123,504401,5044,4,1,1995,1,5,4,4,4,3,5,9,5,4,4,4,4,4,1,2,3,2,4,4,2,5,5,5,1,1,2,4,3,4,-77,2,2,2,2,2,1,28.479999542236328,55.029998779296875,7,7,8,4,2,3,1,1,2,2,4,1,2,3,1,1,0,21,504401,4,3,0,2,5,0,0,5,5,504401,16,14
50440124,504401,5044,4,2,1995,1,3,3,5,3,3,6,6,4,5,4,4,4,4,2,3,4,2,3,4,2,4,5,4,2,1,2,3,4,3,-77,2,2,2,1,2,1,54.27000045776367,22.770000457763672,8,7,8,3,3,4,2,2,2,2,5,2,2,3,2,1,0,21,504401,0,1,0,4,4,0,3,2,4,504401,15,16
50440125,504401,5044,4,2,1995,3,3,3,4,3,3,5,10,5,5,4,4,4,3,1,1,2,2,4,3,3,4,4,4,1,1,1,3,1,1,-77,2,2,2,3,3,1,14.210000038146973,21.200000762939453,8,7,7,3,4,4,2,2,1,1,5,1,1,3,4,1,2,21,504401,5,5,0,2,2,0,1,2,2,504401,17,8
50440126,504401,5044,4,2,1995,1,4,4,4,4,3,9,9,5,5,4,4,4,3,1,3,3,3,4,3,1,4,3,4,1,1,2,2,2,2,-77,-99,-99,1,2,2,2,49.29999923706055,43.33000183105469,8,7,7,2,2,3,2,2,1,2,5,2,2,4,1,2,0,21,504401,2,5,0,5,5,0,3,2,5,504401,22,9
50440127,504401,5044,4,2,1994,2,4,4,3,4,4,5,8,-88,5,4,4,4,4,2,3,3,3,3,4,2,4,4,4,2,1,2,4,5,4,2,-99,2,3,3,3,3,56,-88,7,7,7,4,3,3,2,2,1,2,5,2,3,5,2,2,1,21,504401,5,3,0,1,2,0,1,2,2,504401,18,3
50440128,504401,5044,4,1,1995,1,4,4,3,3,4,6,9,4,3,4,4,4,4,2,3,3,3,4,3,2,4,5,5,2,1,2,5,5,3,-77,-99,-99,3,3,2,1,-55,-55,7,6,7,4,3,2,2,2,2,1,4,3,3,2,1,1,0,21,504401,6,5,0,1,4,0,0,5,4,504401,17,9
50440310,504403,5044,4,2,1994,1,5,5,5,5,-88,3,10,1,5,4,4,4,2,1,2,4,1,4,4,1,4,5,5,1,1,1,3,2,2,-77,2,2,3,2,3,3,14.210000038146973,25.950000762939453,7,6,7,5,3,4,2,2,1,2,5,4,4,1,1,2,0,18,504403,7,5,0,2,3,0,2,2,3,504403,16,11
50440311,504403,5044,4,2,1994,1,4,4,4,4,1,3,6,5,5,4,4,4,2,1,3,3,-88,4,3,2,5,5,4,2,2,2,2,5,2,-77,1,1,3,2,3,2,56,80.91999816894531,7,6,7,5,2,3,2,1,1,2,2,3,4,2,2,-88,-55,18,504403,1,1,0,3,4,0,3,2,4,504403,15,5
50440312,504403,5044,4,1,1995,3,5,4,4,5,1,10,10,5,5,4,4,4,4,2,1,1,1,4,3,1,4,5,5,1,1,1,2,2,3,-77,2,2,1,1,1,1,-88,35.34000015258789,9,8,9,1,2,1,1,1,1,1,5,2,2,5,2,1,2,18,504403,1,5,0,2,5,0,1,4,5,504403,16,11
50440315,504403,5044,4,2,1996,3,3,3,4,3,4,10,8,5,5,4,4,4,4,2,1,3,1,4,4,1,5,5,5,1,1,1,2,3,2,-77,2,1,1,2,1,1,-88,21.81999969482422,9,-99,9,2,3,1,1,1,1,1,5,1,1,5,4,2,2,18,504403,0,2,0,5,4,0,4,1,4,504403,13,7
50440317,504403,5044,4,2,1994,3,3,4,5,3,3,10,5,5,4,4,3,4,3,1,2,2,1,4,4,1,3,3,2,1,2,2,2,2,1,-77,2,2,2,2,1,2,14.210000038146973,24.489999771118164,8,7,7,3,4,3,1,2,1,1,5,1,2,3,3,2,2,18,504403,0,5,0,1,5,0,1,4,5,504403,16,7
50440320,504403,5044,4,1,1994,3,5,5,3,4,4,5,9,1,3,4,4,4,3,2,3,4,2,4,4,4,4,5,5,2,2,4,5,5,5,9,1,1,1,1,1,3,88.69999694824219,88.69999694824219,8,8,9,2,2,1,1,1,1,3,2,3,3,2,4,2,1,18,504403,0,5,0,3,5,0,2,3,5,504403,21,14
50440321,504403,5044,4,2,1996,1,5,5,5,5,4,8,9,3,5,4,4,4,4,2,2,3,1,4,3,1,3,5,4,1,1,1,3,3,3,-77,2,2,2,2,1,1,28.479999542236328,36.349998474121094,8,8,9,3,3,1,2,2,1,2,4,1,1,3,1,1,0,18,504403,4,2,0,0,3,0,0,4,3,504403,23,13
50440322,504403,5044,4,2,1996,1,4,5,4,5,4,9,9,4,5,4,4,4,4,2,2,4,1,4,4,2,4,4,5,2,1,2,5,4,2,-77,2,2,1,1,1,1,-55,-88,9,9,9,3,2,2,1,1,1,1,5,2,2,4,4,2,2,18,504403,1,4,0,5,3,0,3,1,3,504403,16,8
50440326,504403,5044,4,1,1996,1,5,5,5,5,4,7,7,2,3,3,3,3,3,2,3,2,3,2,2,3,1,3,2,2,2,3,3,5,-88,-77,-99,-88,1,1,1,1,-88,-88,9,9,8,1,2,2,1,1,1,1,5,2,3,1,1,1,0,18,504403,6,4,0,2,3,0,1,3,3,504403,23,13
50440327,504403,5044,4,2,1995,3,5,5,5,5,4,6,6,4,5,4,4,4,4,2,3,3,2,3,3,2,3,3,3,2,2,3,2,3,4,0,2,-99,1,1,3,1,14.210000038146973,-55,8,8,-99,2,2,2,2,1,1,1,4,1,2,2,3,2,1,18,504403,1,1,0,4,5,0,3,2,5,504403,15,8
50570114,505701,5057,3,2,1994,1,4,4,4,3,3,5,8,4,3,4,4,4,3,1,3,3,2,4,4,2,4,5,4,1,1,2,3,4,2,-77,2,2,1,1,1,4,28.479999542236328,50.72999954223633,9,8,8,4,3,2,2,1,1,2,5,2,3,4,3,1,2,12,505701,2,1,0,2,2,0,1,2,2,505701,18,14
50570115,505701,5057,3,2,1995,1,5,5,4,5,4,8,8,5,5,4,4,4,3,2,3,4,3,4,3,2,4,5,4,2,2,2,4,5,5,-77,2,-99,1,1,2,1,43.33000183105469,-55,8,8,-99,5,2,3,1,2,2,2,5,3,2,5,1,2,0,12,505701,1,4,0,0,5,0,0,5,5,505701,16,18
50570116,505701,5057,3,1,1996,1,5,5,4,4,4,8,10,4,3,4,4,4,4,2,1,4,1,4,4,1,4,5,4,1,1,1,3,3,2,-77,2,2,1,1,1,1,24.979999542236328,25.229999542236328,8,8,8,3,2,1,2,2,1,2,5,3,2,2,1,1,0,12,505701,0,4,0,1,5,0,1,4,5,505701,20,11
50570120,505701,5057,3,1,1995,1,4,5,4,3,3,3,2,4,4,3,3,4,3,2,2,3,3,3,3,5,2,3,4,2,2,2,4,4,2,-77,2,2,1,1,2,1,56,43.33000183105469,8,8,8,3,2,4,1,2,1,2,5,3,3,2,2,1,0,12,505701,0,5,0,1,5,0,1,4,5,505701,22,19
50570122,505701,5057,3,2,1996,1,4,5,5,3,3,6,8,4,5,4,4,4,3,2,3,3,4,3,3,4,3,4,4,2,2,2,1,2,1,-77,-99,-99,1,1,2,1,43.5099983215332,43.7599983215332,9,7,7,2,3,4,1,1,1,2,4,4,4,4,1,1,0,12,505701,0,5,0,3,4,0,1,4,4,505701,21,13
50570124,505701,5057,3,1,1993,1,4,4,4,3,4,6,9,4,5,4,4,4,3,1,3,4,3,4,4,1,4,4,4,1,1,1,3,2,2,-77,2,-99,1,1,1,4,28.479999542236328,79.48999786376953,8,7,8,5,2,3,1,1,1,1,5,2,1,2,1,1,0,12,505701,3,5,0,1,3,0,1,3,3,505701,19,15
50570126,505701,5057,3,2,1995,1,4,4,4,4,2,4,3,4,4,3,4,4,3,2,3,3,3,3,3,2,3,3,3,2,2,3,2,3,2,-77,2,2,1,3,2,1,43.33000183105469,-88,8,7,8,4,3,3,3,3,2,4,4,2,3,4,1,1,0,12,505701,0,3,0,2,5,0,0,5,5,505701,22,12
50570127,505701,5057,3,1,1995,1,4,5,4,3,4,5,8,5,5,4,3,4,3,2,3,4,3,4,4,2,4,5,4,2,2,2,5,4,4,-77,2,2,1,1,3,1,-88,28.479999542236328,7,7,-99,3,3,4,2,4,2,2,5,2,2,5,1,2,0,12,505701,4,4,0,0,1,0,0,2,1,505701,23,18
50570128,505701,5057,3,2,1996,1,4,4,3,3,3,4,7,4,5,3,3,4,3,1,3,3,3,3,3,2,3,4,3,2,2,2,3,2,2,-77,-99,-99,1,1,1,1,56,73.910003662109375,8,8,8,3,2,3,2,2,1,2,4,3,3,2,1,2,0,12,505701,0,5,0,4,5,0,2,3,5,505701,22,12
50570130,505701,5057,3,2,1995,1,4,4,4,4,3,6,9,4,3,4,3,4,3,1,3,4,3,3,3,1,4,4,4,1,1,2,3,2,2,-77,2,2,1,1,3,1,44.08000183105469,22.15999984741211,8,7,8,4,3,3,2,2,1,3,5,4,2,3,1,1,0,12,505701,1,3,0,2,3,0,1,3,3,505701,25,13
50570131,505701,5057,3,2,1994,1,4,4,5,3,4,4,4,3,4,4,4,4,2,1,3,2,4,3,2,3,2,1,1,1,3,5,2,3,1,-77,2,-99,1,3,1,3,44.939998626708984,-88,7,7,8,3,2,2,1,2,1,2,4,3,5,1,1,1,2,12,505701,0,1,0,2,1,0,1,1,1,505701,19,9
51300210,513002,5130,5,2,1995,1,5,5,5,5,4,7,8,4,5,4,4,4,4,2,2,3,1,4,3,2,4,4,4,2,2,3,4,4,2,-77,1,1,1,1,1,1,74.660003662109375,74.660003662109375,9,9,9,2,2,2,1,2,2,2,4,2,2,3,1,1,0,20,513002,1,2,0,6,5,0,4,1,5,513002,23,16
51300211,513002,5130,5,2,1995,1,5,5,5,5,4,10,10,4,5,4,4,4,3,2,2,4,1,4,4,1,5,5,5,1,1,1,3,2,2,-77,2,2,1,1,1,1,54.54999923706055,-55,9,9,-99,2,1,2,1,1,1,1,4,2,2,2,1,1,0,20,513002,0,5,0,4,5,0,3,2,5,513002,24,16
51300214,513002,5130,5,2,1996,1,4,5,4,4,4,7,8,4,5,4,4,4,4,2,2,3,3,3,3,2,2,4,2,2,2,2,3,4,3,-77,2,2,2,1,1,1,30.59000015258789,37.83000183105469,8,8,8,3,2,3,2,2,1,2,5,2,3,2,1,1,0,20,513002,4,3,0,5,5,0,4,1,5,513002,22,17
51300215,513002,5130,5,2,1995,1,4,5,4,3,4,5,8,5,5,4,4,4,4,2,2,3,1,3,3,2,5,4,3,2,1,2,4,3,2,-77,2,1,1,1,1,1,57.380001068115234,57.380001068115234,8,8,8,3,3,3,1,2,1,2,4,3,3,2,1,1,0,20,513002,0,3,0,2,2,0,0,3,2,513002,24,16
51300216,513002,5130,5,2,1996,1,4,4,4,4,4,7,9,5,5,4,4,4,4,1,3,3,2,4,3,2,4,4,4,2,1,2,3,4,3,-77,2,2,3,3,3,1,44.720001220703125,29.139999389648438,8,8,8,3,3,3,2,2,1,2,4,3,2,4,3,1,2,20,513002,1,4,0,0,4,0,0,5,4,513002,14,8
51300217,513002,5130,5,1,1996,1,5,5,4,4,4,7,8,3,4,4,3,4,3,2,2,4,2,4,3,2,4,4,4,2,2,2,3,4,4,-77,-88,-88,2,1,3,1,71.38999938964844,30.780000686645508,9,-99,9,2,3,3,1,2,2,2,4,3,2,2,3,1,0,20,513002,2,3,0,1,5,0,0,5,5,513002,23,14
51300218,513002,5130,5,1,1994,1,4,4,3,3,3,4,7,5,5,4,4,4,4,1,3,3,4,4,3,3,4,4,4,2,3,3,4,3,4,-77,2,2,3,3,1,3,25.059999465942383,23.56999969482422,8,7,-99,3,3,4,2,2,2,3,2,3,2,2,1,2,0,20,513002,0,2,0,3,4,0,2,3,4,513002,15,15
51300219,513002,5130,5,1,1995,1,4,4,4,4,4,4,4,2,5,4,2,2,2,1,2,3,2,3,3,4,4,2,3,5,2,4,2,4,2,-77,2,2,2,1,1,1,43.33000183105469,56.5,9,8,9,2,3,3,1,1,2,2,2,5,5,1,1,1,0,20,513002,9,4,0,3,5,0,3,2,5,513002,24,17
51300220,513002,5130,5,2,1996,1,5,5,5,4,4,4,7,2,4,4,4,4,2,2,2,4,1,4,4,2,5,4,5,2,1,1,3,4,4,-77,2,2,3,3,3,1,29.469999313354492,65.01000213623047,8,8,8,4,3,2,2,2,1,2,5,3,3,2,1,1,0,20,513002,1,5,0,1,5,0,0,5,5,513002,22,10
51300224,513002,5130,5,2,1995,1,4,4,4,4,4,8,9,5,5,4,4,4,4,2,3,3,2,3,3,2,3,3,3,2,1,2,5,5,4,-77,1,2,3,1,1,1,41.630001068115234,-88,9,-99,-99,4,2,2,1,1,1,2,4,2,2,3,1,1,2,20,513002,0,4,0,4,5,0,2,3,5,513002,24,18
51300225,513002,5130,5,2,1996,1,5,5,5,4,4,6,6,5,5,4,4,4,3,2,2,3,1,4,3,1,4,4,4,1,1,2,4,4,2,-77,2,1,1,1,1,1,56,61.18000030517578,9,9,9,3,2,1,1,1,1,1,5,2,3,2,2,1,0,20,513002,0,5,0,1,3,0,1,3,3,513002,23,17
51300226,513002,5130,5,2,1997,1,4,4,4,3,4,7,9,5,4,4,4,4,4,2,2,4,2,4,3,2,4,3,3,1,1,2,3,2,2,-77,2,1,1,1,1,1,51.349998474121094,77.0999984741211,8,8,8,1,3,2,2,1,2,2,5,2,2,4,1,1,0,20,513002,4,0,0,1,5,0,1,4,5,513002,26,15
51300227,513002,5130,5,2,1995,1,5,5,5,4,4,9,9,4,5,4,4,4,4,1,3,4,2,4,3,2,4,5,4,2,1,3,4,4,2,-77,2,2,2,1,1,1,30.899999618530273,-55,8,8,8,3,2,2,1,2,1,2,5,2,4,4,1,1,0,20,513002,0,4,0,4,4,0,2,3,4,513002,19,14
51300228,513002,5130,5,1,1995,1,5,5,4,4,4,3,3,4,5,4,4,4,4,2,2,4,2,4,3,2,4,5,4,2,2,2,4,4,4,-77,2,2,2,3,1,1,56,75.12999725341797,8,8,8,2,3,3,2,2,2,4,4,2,2,5,2,2,0,20,513002,3,1,0,5,4,0,3,2,4,513002,19,14
51300229,513002,5130,5,1,1995,1,5,5,5,5,4,7,8,4,5,4,4,4,3,2,1,4,1,4,4,1,4,4,4,1,1,1,2,4,2,-77,2,2,1,1,1,1,57.380001068115234,25.950000762939453,9,9,8,1,2,1,1,1,1,1,5,1,2,4,1,1,0,20,513002,6,0,0,3,5,0,3,2,5,513002,24,22
